age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,management,married,tertiary,4649,true,false,cellular,19,nov,277,4,-1,0,unknown,false
35,management,married,tertiary,3889,true,false,cellular,19,nov,265,2,-1,0,unknown,false
50,management,married,secondary,0,true,false,cellular,19,nov,122,2,-1,0,unknown,false
30,management,married,secondary,3817,true,false,cellular,20,nov,104,5,-1,0,unknown,false
34,management,married,tertiary,16649,true,false,cellular,20,nov,155,2,-1,0,unknown,false
40,management,married,tertiary,0,true,false,cellular,2,feb,279,1,-1,0,unknown,false
35,management,married,tertiary,506,true,false,cellular,5,feb,193,4,-1,0,unknown,false
31,management,married,tertiary,2667,true,false,cellular,2,mar,73,2,-1,0,unknown,false
56,management,married,tertiary,480,true,false,telephone,2,apr,173,2,-1,0,unknown,false
36,management,married,tertiary,1198,true,false,cellular,9,apr,278,3,-1,0,unknown,false
33,management,married,tertiary,2173,true,false,cellular,15,apr,871,1,-1,0,unknown,false
33,management,married,tertiary,0,true,false,cellular,17,apr,378,1,-1,0,unknown,true
45,management,married,tertiary,21024,true,false,cellular,20,apr,73,4,-1,0,unknown,false
52,management,married,tertiary,1356,true,false,cellular,4,may,312,2,-1,0,unknown,false
43,management,married,secondary,-100,true,false,cellular,5,may,227,1,-1,0,unknown,false
46,management,married,secondary,-27,true,false,cellular,6,may,289,1,-1,0,unknown,false
41,management,married,tertiary,-370,true,false,cellular,8,may,233,2,-1,0,unknown,false
36,management,married,tertiary,242,true,false,cellular,14,may,20,1,-1,0,unknown,false
36,management,married,tertiary,-296,true,false,cellular,14,may,113,3,-1,0,unknown,false
34,management,married,secondary,724,true,false,cellular,25,may,305,1,-1,0,unknown,false
41,management,married,tertiary,10758,true,false,cellular,1,jun,288,1,-1,0,unknown,false
46,management,married,tertiary,1600,true,true,cellular,11,aug,1244,1,-1,0,unknown,true
31,management,married,tertiary,81,true,false,cellular,29,oct,164,2,-1,0,unknown,true
42,technician,married,secondary,315,true,false,unknown,6,may,259,2,-1,0,unknown,false
32,technician,married,secondary,90,true,true,unknown,6,may,57,2,-1,0,unknown,false
43,technician,married,tertiary,743,true,false,unknown,7,may,134,2,-1,0,unknown,false
58,technician,married,secondary,7495,true,false,unknown,13,may,325,1,-1,0,unknown,false
35,technician,married,secondary,692,true,true,unknown,14,may,133,2,-1,0,unknown,false
40,technician,married,secondary,257,true,false,unknown,16,may,731,4,-1,0,unknown,false
33,technician,married,secondary,153,true,false,unknown,16,may,148,2,-1,0,unknown,false
33,technician,married,tertiary,17455,true,true,unknown,23,may,343,4,-1,0,unknown,false
47,technician,married,secondary,-545,true,true,unknown,26,may,140,5,-1,0,unknown,false
38,technician,married,secondary,508,true,false,unknown,27,may,565,2,-1,0,unknown,false
41,technician,married,secondary,-274,true,false,unknown,27,may,182,3,-1,0,unknown,false
44,technician,married,secondary,398,true,false,unknown,28,may,140,5,-1,0,unknown,false
26,technician,married,secondary,351,true,false,unknown,2,jun,758,3,-1,0,unknown,false
56,technician,married,secondary,654,true,true,unknown,16,jun,62,2,-1,0,unknown,false
57,technician,married,secondary,461,true,false,unknown,19,jun,69,2,-1,0,unknown,false
47,technician,married,secondary,3466,true,false,cellular,11,jul,853,2,-1,0,unknown,true
45,technician,married,secondary,144,true,true,cellular,14,jul,154,4,-1,0,unknown,false
34,technician,married,secondary,0,true,false,cellular,15,jul,144,1,-1,0,unknown,false
58,technician,married,secondary,471,true,true,telephone,21,jul,61,1,-1,0,unknown,false
50,technician,married,secondary,1838,true,true,cellular,13,aug,221,8,-1,0,unknown,false
33,technician,married,secondary,58,true,false,telephone,29,aug,57,2,-1,0,unknown,false
51,technician,married,secondary,500,true,false,cellular,20,nov,26,6,-1,0,unknown,false
34,technician,married,tertiary,8077,true,false,cellular,20,nov,278,2,-1,0,unknown,false
49,technician,married,tertiary,8422,true,false,cellular,20,nov,166,3,-1,0,unknown,false
60,technician,married,tertiary,-71,true,true,cellular,30,jan,1451,1,-1,0,unknown,true
42,technician,married,unknown,906,true,false,cellular,5,feb,434,2,-1,0,unknown,false
64,technician,married,secondary,1473,true,false,cellular,13,feb,121,2,-1,0,unknown,false
51,technician,married,secondary,196,true,true,cellular,17,feb,88,1,-1,0,unknown,true
49,technician,married,secondary,-147,true,false,cellular,20,apr,390,1,-1,0,unknown,false
44,technician,married,secondary,135,true,false,cellular,8,may,262,3,-1,0,unknown,false
36,technician,married,secondary,1038,true,false,telephone,14,may,42,3,-1,0,unknown,false
52,technician,married,primary,-50,true,false,cellular,15,may,129,2,-1,0,unknown,false
50,technician,married,secondary,2218,true,false,cellular,17,aug,711,1,-1,0,unknown,true
42,technician,married,tertiary,3777,true,false,cellular,4,feb,139,4,-1,0,unknown,false
26,unemployed,married,tertiary,0,true,false,cellular,5,may,319,1,-1,0,unknown,false
41,unemployed,married,secondary,0,true,true,cellular,5,may,400,1,-1,0,unknown,true
55,blue-collar,married,primary,23,true,false,unknown,5,may,291,1,-1,0,unknown,false
40,blue-collar,married,primary,46,true,false,unknown,6,may,119,1,-1,0,unknown,false
40,blue-collar,married,primary,668,true,false,unknown,6,may,283,2,-1,0,unknown,false
40,blue-collar,married,primary,2880,true,false,unknown,6,may,145,2,-1,0,unknown,false
30,blue-collar,married,primary,70,true,true,unknown,8,may,461,3,-1,0,unknown,false
33,blue-collar,married,tertiary,221,true,false,unknown,13,may,122,7,-1,0,unknown,false
57,blue-collar,married,primary,1352,true,false,unknown,13,may,104,2,-1,0,unknown,false
42,blue-collar,married,primary,-181,true,false,unknown,15,may,297,3,-1,0,unknown,false
60,blue-collar,married,primary,5788,true,false,unknown,15,may,203,2,-1,0,unknown,false
43,blue-collar,married,secondary,4520,true,false,unknown,15,may,100,4,-1,0,unknown,false
47,blue-collar,married,primary,1756,true,false,unknown,16,may,207,1,-1,0,unknown,false
32,blue-collar,married,primary,1877,true,false,unknown,16,may,601,1,-1,0,unknown,false
30,blue-collar,married,secondary,12697,true,true,unknown,19,may,95,1,-1,0,unknown,false
31,blue-collar,married,primary,26,true,false,unknown,20,may,51,26,-1,0,unknown,false
40,blue-collar,married,unknown,222,true,false,unknown,20,may,465,8,-1,0,unknown,false
31,blue-collar,married,secondary,1243,true,false,unknown,21,may,32,1,-1,0,unknown,false
35,blue-collar,married,secondary,-557,true,true,unknown,21,may,249,1,-1,0,unknown,false
55,blue-collar,married,secondary,989,true,true,unknown,23,may,246,4,-1,0,unknown,false
49,blue-collar,married,secondary,188,true,false,unknown,23,may,181,16,-1,0,unknown,false
45,blue-collar,married,secondary,-376,true,false,unknown,26,may,162,4,-1,0,unknown,false
39,blue-collar,married,tertiary,206,true,true,unknown,28,may,153,3,-1,0,unknown,false
48,blue-collar,married,primary,134,true,false,unknown,28,may,315,2,-1,0,unknown,false
35,blue-collar,married,secondary,765,true,false,unknown,29,may,418,8,-1,0,unknown,false
35,blue-collar,married,secondary,5310,true,false,unknown,29,may,97,1,-1,0,unknown,false
51,blue-collar,married,primary,1491,true,false,unknown,29,may,206,3,-1,0,unknown,false
46,blue-collar,married,primary,684,true,false,unknown,29,may,414,2,-1,0,unknown,false
36,blue-collar,married,secondary,740,true,false,unknown,30,may,171,2,-1,0,unknown,false
38,blue-collar,married,primary,-537,true,false,unknown,2,jun,171,1,-1,0,unknown,false
28,blue-collar,married,secondary,0,true,true,unknown,3,jun,210,1,-1,0,unknown,false
48,blue-collar,married,secondary,-6,true,false,unknown,3,jun,161,1,-1,0,unknown,false
27,blue-collar,married,secondary,-132,true,false,unknown,4,jun,216,1,-1,0,unknown,false
30,blue-collar,married,secondary,578,true,true,unknown,4,jun,48,1,-1,0,unknown,false
35,blue-collar,married,secondary,3015,true,false,unknown,9,jun,753,2,-1,0,unknown,false
38,blue-collar,married,secondary,361,true,false,unknown,11,jun,601,1,-1,0,unknown,false
50,blue-collar,married,primary,260,true,false,unknown,12,jun,237,1,-1,0,unknown,false
36,blue-collar,married,secondary,753,true,false,unknown,12,jun,351,1,-1,0,unknown,false
44,blue-collar,married,secondary,1678,true,false,unknown,17,jun,120,1,-1,0,unknown,false
48,blue-collar,married,primary,551,true,true,unknown,18,jun,386,5,-1,0,unknown,false
48,blue-collar,married,primary,363,true,false,unknown,18,jun,257,6,-1,0,unknown,false
57,blue-collar,married,unknown,4722,true,false,unknown,18,jun,121,2,-1,0,unknown,false
52,blue-collar,married,secondary,380,true,true,cellular,8,jul,58,1,-1,0,unknown,false
39,blue-collar,married,secondary,750,true,true,cellular,9,jul,175,1,-1,0,unknown,false
42,blue-collar,married,secondary,704,true,false,telephone,9,jul,31,1,-1,0,unknown,false
38,blue-collar,married,secondary,2283,true,false,cellular,14,jul,221,3,-1,0,unknown,false
29,blue-collar,married,secondary,0,true,false,cellular,16,jul,186,4,-1,0,unknown,false
59,blue-collar,married,primary,-365,true,false,cellular,17,jul,408,11,-1,0,unknown,false
45,blue-collar,married,primary,0,true,false,cellular,21,jul,81,4,-1,0,unknown,false
39,blue-collar,married,primary,163,true,false,telephone,23,jul,192,5,-1,0,unknown,false
51,blue-collar,married,secondary,794,true,false,telephone,24,jul,747,1,-1,0,unknown,false
32,blue-collar,married,secondary,-49,true,false,cellular,25,jul,173,8,-1,0,unknown,false
50,blue-collar,married,secondary,9585,true,false,telephone,31,jul,182,6,-1,0,unknown,false
50,blue-collar,married,primary,506,true,false,telephone,7,aug,430,4,-1,0,unknown,false
57,blue-collar,married,secondary,1540,true,false,cellular,17,nov,564,1,-1,0,unknown,true
35,blue-collar,married,secondary,153,true,false,cellular,18,nov,645,2,-1,0,unknown,false
36,blue-collar,married,primary,0,true,false,cellular,18,nov,618,2,-1,0,unknown,false
43,blue-collar,married,secondary,-128,true,false,cellular,21,nov,32,1,-1,0,unknown,false
54,blue-collar,married,secondary,5521,true,false,cellular,7,apr,581,2,-1,0,unknown,false
50,blue-collar,married,secondary,562,true,false,cellular,8,apr,280,2,-1,0,unknown,false
39,blue-collar,married,primary,390,true,false,cellular,17,apr,206,1,-1,0,unknown,false
41,blue-collar,married,primary,96,true,true,cellular,17,apr,165,3,-1,0,unknown,false
39,blue-collar,married,primary,579,true,true,cellular,5,may,98,4,-1,0,unknown,false
44,blue-collar,married,primary,0,true,false,cellular,6,may,17,1,-1,0,unknown,false
35,blue-collar,married,primary,2953,true,false,telephone,6,may,97,2,-1,0,unknown,false
45,blue-collar,married,secondary,247,true,false,cellular,8,may,157,1,-1,0,unknown,false
43,blue-collar,married,secondary,917,true,false,cellular,8,may,87,2,-1,0,unknown,false
41,blue-collar,married,secondary,449,true,true,cellular,12,may,313,2,-1,0,unknown,false
36,blue-collar,married,secondary,129,true,false,cellular,12,may,183,4,-1,0,unknown,false
36,blue-collar,married,secondary,418,true,true,cellular,13,may,132,2,-1,0,unknown,false
38,blue-collar,married,primary,4406,true,false,telephone,13,may,689,2,-1,0,unknown,true
48,blue-collar,married,secondary,333,true,false,cellular,14,may,24,6,-1,0,unknown,false
55,blue-collar,married,secondary,1078,true,true,cellular,15,may,41,1,-1,0,unknown,false
26,blue-collar,married,secondary,1702,true,true,cellular,18,may,21,1,-1,0,unknown,false
48,entrepreneur,married,primary,3705,true,false,unknown,15,may,151,2,-1,0,unknown,false
37,entrepreneur,married,secondary,351,true,false,unknown,5,jun,169,3,-1,0,unknown,false
59,entrepreneur,married,tertiary,712,true,false,unknown,11,jun,109,1,-1,0,unknown,false
34,entrepreneur,married,secondary,393,true,false,cellular,18,jul,172,3,-1,0,unknown,false
42,entrepreneur,married,tertiary,-14,true,false,cellular,24,jul,58,2,-1,0,unknown,false
40,entrepreneur,married,secondary,0,true,false,cellular,25,jul,560,1,-1,0,unknown,false
34,entrepreneur,married,tertiary,0,true,false,telephone,4,nov,217,1,-1,0,unknown,false
52,entrepreneur,married,primary,2594,true,false,telephone,21,nov,425,1,-1,0,unknown,false
30,entrepreneur,married,primary,501,true,true,cellular,6,may,323,2,-1,0,unknown,false
54,entrepreneur,married,secondary,401,true,false,cellular,11,may,341,1,-1,0,unknown,false
35,self-employed,married,primary,1094,true,false,unknown,8,may,207,1,-1,0,unknown,false
36,self-employed,married,tertiary,16430,true,false,unknown,6,jun,197,3,-1,0,unknown,false
41,self-employed,married,secondary,634,true,false,cellular,16,jul,239,2,-1,0,unknown,false
29,self-employed,married,tertiary,242,true,false,cellular,18,jul,73,4,-1,0,unknown,false
51,self-employed,married,secondary,44,true,true,telephone,21,jul,79,1,-1,0,unknown,false
39,self-employed,married,secondary,454,true,false,cellular,25,aug,171,8,-1,0,unknown,false
49,self-employed,married,secondary,505,true,false,telephone,15,may,354,2,-1,0,unknown,false
54,admin.,married,secondary,956,true,true,telephone,11,may,136,2,362,1,other,false
35,services,married,unknown,1935,true,false,cellular,17,apr,97,2,318,2,other,false
43,management,married,secondary,481,true,false,telephone,18,nov,164,1,110,2,other,false
30,management,married,tertiary,6432,true,false,cellular,21,nov,206,2,119,3,other,false
42,management,married,unknown,849,true,false,cellular,8,oct,667,1,321,1,other,true
54,blue-collar,married,unknown,310,true,false,telephone,28,jan,526,4,258,3,other,false
32,blue-collar,married,primary,-283,true,false,cellular,18,may,24,2,349,2,other,false
28,entrepreneur,married,secondary,490,true,false,cellular,17,apr,728,1,316,3,other,false
50,entrepreneur,married,primary,300,true,false,cellular,8,may,99,1,339,2,other,false
41,self-employed,married,secondary,323,true,false,cellular,17,apr,949,2,254,6,other,true
29,admin.,married,secondary,7707,true,false,cellular,29,apr,961,2,334,2,failure,true
41,admin.,married,primary,0,true,false,cellular,6,may,184,2,323,1,failure,false
33,admin.,married,secondary,17,true,false,cellular,13,may,74,1,351,1,failure,false
35,admin.,married,secondary,3863,true,false,cellular,14,may,125,1,175,1,failure,false
33,admin.,married,secondary,1293,true,false,cellular,15,may,245,9,373,2,failure,false
55,retired,married,secondary,918,true,false,cellular,13,may,87,3,364,1,failure,false
34,services,married,secondary,790,true,false,cellular,20,apr,579,2,350,1,failure,false
36,services,married,tertiary,260,true,false,cellular,6,may,167,3,299,2,failure,false
33,services,married,secondary,4789,true,true,cellular,11,may,220,1,339,4,failure,false
32,management,married,tertiary,1667,true,false,cellular,18,nov,164,2,179,3,failure,false
34,management,married,tertiary,11,true,false,cellular,18,nov,123,1,124,1,failure,false
52,management,married,primary,57,true,true,cellular,20,nov,45,1,196,1,failure,false
37,management,married,tertiary,489,true,false,cellular,21,nov,202,1,106,5,failure,false
33,management,married,tertiary,17946,true,false,cellular,6,feb,195,5,259,1,failure,false
35,management,married,tertiary,24,true,false,cellular,8,apr,169,1,231,2,failure,false
34,management,married,tertiary,11,true,false,cellular,17,apr,22,1,150,2,failure,false
43,management,married,tertiary,228,true,false,cellular,26,may,55,1,113,1,failure,false
47,management,married,tertiary,0,true,false,cellular,4,mar,194,2,181,3,failure,false
37,technician,married,secondary,5115,true,false,cellular,17,nov,1210,2,171,4,failure,true
37,technician,married,secondary,494,true,false,cellular,2,feb,247,2,269,3,failure,false
29,technician,married,secondary,655,true,false,cellular,3,feb,225,3,270,2,failure,false
32,technician,married,secondary,-292,true,true,cellular,15,apr,301,1,316,1,failure,false
32,technician,married,secondary,-360,true,false,cellular,6,may,131,2,344,2,failure,false
44,technician,married,secondary,2981,true,true,cellular,22,may,106,1,101,2,failure,false
38,technician,married,secondary,1442,true,false,cellular,3,jun,113,1,119,1,failure,false
40,technician,married,secondary,694,true,false,cellular,3,jun,431,2,119,9,failure,true
42,blue-collar,married,secondary,3,true,false,telephone,20,nov,47,1,190,1,failure,false
